"timestamp","gt_power_mw","gt_heat_rate_btu_kwh","gt_exhaust_temp_c","solar_output_mw","solar_irradiance_fraction","solar_cell_temp_c","bess_soc_pct","bess_power_mw","bess_terminal_voltage_v","compute_cpu_load_pct","compute_mem_util_pct","compute_inlet_temp_c","cooling_chws_temp_c","cooling_pump_flow_ls","cooling_cop","site_total_load_mw","it_load_mw","mechanical_load_mw","grid_import_mw","islanded","balance_residual_mw","step_event"
"0.0",240.08,10847.7,568.0,120.53,0.6,43.1,72.0,-1.64,1479.5,65.0,55.0,25.79,8.0,3943.2,4.19,245.549,195.054,50.495,-110.166,0,2.0249,0
"0.1",240.21,10821.6,568.01,119.31,0.6,43.0,72.0,-3.23,1480.7,65.0,55.0,25.78,8.0,3953.3,4.26,244.787,195.048,49.739,-110.201,0,0.0853,0
"0.2",240.27,10902.8,567.95,120.49,0.6,43.1,72.0,-4.76,1479.7,65.0,55.0,25.79,8.0,3947.4,4.12,246.378,195.081,51.297,-110.171,0,-1.7822,0
"0.3",240.25,10930.8,567.93,120.03,0.6,42.7,72.0,-6.24,1478.3,65.0,55.0,25.74,8.01,3949.7,4.18,245.612,195.009,50.603,-109.939,0,-2.7388,0
"0.4",240.26,10901.2,567.99,120.29,0.6,42.9,72.0,-7.68,1479.7,65.0,55.0,25.76,8.01,3939.5,4.16,245.796,194.985,50.811,-109.565,0,-3.7134,0
"0.5",240.27,10931.0,567.85,119.76,0.6,42.7,72.0,-9.06,1479.9,65.0,55.0,25.8,8.01,3960.1,4.19,245.563,195.051,50.512,-109.523,0,-5.3421,0
"0.6",241.74,10855.2,567.88,120.08,0.6,43.5,72.0,-8.92,1478.0,95.0,55.0,25.79,8.01,4861.8,4.25,357.043,285.099,71.944,-103.961,0,-109.8929,1
"0.7",243.27,10907.0,567.9,120.06,0.6,42.6,72.0,-8.83,1480.9,95.0,55.0,25.82,8.02,4843.6,4.23,357.342,285.099,72.243,-98.603,0,-103.2292,0
"0.8",243.25,10971.7,567.89,119.77,0.6,43.2,72.0,-10.18,1481.4,65.0,55.0,25.83,8.02,3955.1,4.13,246.212,195.033,51.179,-98.945,0,6.4512,0
"0.9",243.2,10884.4,567.94,118.91,0.6,43.0,72.0,-11.48,1480.1,65.0,55.0,25.86,8.02,3940.4,4.23,245.114,195.06,50.054,-98.998,0,5.2926,0
"1.0",243.25,10883.0,567.78,119.97,0.6,42.9,72.0,-12.74,1479.4,65.0,55.0,25.8,8.02,3943.6,4.23,245.121,195.063,50.058,-99.272,0,4.8595,0
"1.1",243.4,10829.6,567.9,119.56,0.6,42.8,72.0,-13.97,1479.4,65.0,55.0,25.83,8.02,3937.7,4.17,245.823,195.099,50.724,-99.58,0,2.3565,0
"1.2",244.81,10866.8,567.83,120.25,0.6,43.3,72.0,-13.76,1479.6,95.0,55.0,25.84,8.03,4849.6,4.23,357.385,285.129,72.256,-94.273,0,-102.149,1
"1.3",246.24,10916.2,567.9,119.88,0.6,43.2,72.0,-13.52,1481.1,95.0,55.0,25.85,8.03,4836.4,4.08,359.801,285.09,74.711,-89.047,0,-98.048,0
"1.4",246.17,10850.5,567.75,119.46,0.6,42.9,72.0,-14.71,1479.3,65.0,55.0,25.85,8.03,3958.6,4.21,245.448,195.138,50.31,-89.955,0,14.2868,0
"1.5",246.18,10892.4,567.76,119.71,0.6,43.0,72.0,-15.87,1480.4,65.1,55.0,25.78,8.04,3930.7,4.11,246.577,195.162,51.415,-90.622,0,11.5886,0
"1.6",246.16,10864.6,567.76,119.15,0.6,43.2,72.0,-16.99,1478.9,65.1,55.0,25.9,8.04,3966.4,4.26,244.986,195.198,49.788,-91.208,0,10.9054,0
"1.7",246.14,10875.5,567.77,118.91,0.6,42.7,72.0,-18.07,1478.4,65.1,55.0,25.87,8.04,3943.9,4.24,245.261,195.264,49.997,-91.532,0,8.9568,0
"1.8",246.21,10864.2,567.75,120.52,0.6,42.7,72.0,-19.12,1479.6,65.1,55.0,25.84,8.04,3963.2,4.18,245.941,195.264,50.677,-91.996,0,8.445,0
"1.9",246.26,10863.0,567.76,120.77,0.6,42.8,72.0,-20.13,1479.6,65.1,55.0,25.84,8.04,3950.5,4.19,245.735,195.198,50.537,-92.427,0,7.5125,0
"2.0",247.65,10884.4,567.82,119.82,0.6,42.9,72.0,-19.8,1478.6,95.1,55.0,25.86,8.04,4852.4,4.25,357.226,285.255,71.971,-87.093,0,-98.4416,1
"2.1",249.2,10862.9,567.74,119.26,0.6,42.8,72.0,-19.49,1479.2,95.1,55.0,25.87,8.05,4850.9,4.18,358.282,285.201,73.081,-82.607,0,-93.7119,0
"2.2",249.14,10825.2,567.75,119.82,0.6,43.3,72.0,-20.49,1479.2,65.1,55.0,25.88,8.05,3957.2,4.22,245.455,195.234,50.221,-83.418,0,18.3689,0
"2.3",249.1,10805.0,567.74,119.41,0.599,43.0,72.0,-21.46,1479.9,65.1,55.0,25.87,8.05,3964.1,4.16,246.133,195.237,50.896,-84.208,0,15.4838,0
"2.4",249.12,10867.4,567.7,119.73,0.599,43.0,72.0,-22.39,1479.5,65.1,55.0,25.83,8.05,3952.6,4.13,246.407,195.192,51.215,-85.084,0,13.7307,0
"2.5",249.08,10838.8,567.58,119.65,0.599,43.3,72.0,-23.3,1477.6,65.1,55.0,25.91,8.05,3965.9,4.27,244.867,195.189,49.678,-85.527,0,13.8126,0
"2.6",249.05,10829.9,567.73,120.12,0.599,43.2,72.01,-24.17,1479.7,65.0,55.0,25.89,8.05,3961.3,4.15,246.124,195.141,50.983,-86.275,0,11.3715,0
"2.7",250.47,10887.1,567.69,120.61,0.599,42.9,72.01,-23.81,1479.8,95.0,55.0,25.86,8.06,4848.1,4.19,358.001,285.108,72.893,-81.401,0,-93.9175,1
"2.8",251.88,10897.5,567.72,120.44,0.6,42.6,72.01,-23.48,1480.5,95.0,55.0,25.88,8.06,4842.1,4.15,358.628,285.09,73.538,-76.921,0,-88.4976,0
"2.9",251.75,10830.3,567.62,120.1,0.6,42.8,72.01,-24.35,1479.1,65.0,55.0,25.88,8.06,3962.0,4.17,245.885,195.129,50.756,-78.102,0,22.2838,0
"3.0",251.64,10852.1,567.7,119.9,0.6,43.0,72.01,-25.19,1478.7,65.0,55.0,25.88,8.07,3961.4,4.23,245.191,195.105,50.086,-79.181,0,20.7566,0
"3.1",251.58,10822.7,567.68,119.7,0.6,42.9,72.01,-26.0,1479.1,65.0,55.0,25.91,8.07,3955.6,4.21,245.437,195.132,50.305,-80.097,0,18.5126,0
"3.2",251.37,10853.9,567.56,119.44,0.6,43.2,72.01,-26.79,1478.4,65.1,55.0,25.91,8.07,3950.7,4.22,245.378,195.177,50.201,-81.013,0,16.4047,0
"3.3",251.28,10831.3,567.57,120.02,0.6,42.8,72.01,-27.55,1477.6,65.1,55.0,25.85,8.07,3948.2,4.19,245.766,195.225,50.541,-81.708,0,15.0426,0
"3.4",252.67,10813.9,567.57,120.08,0.6,43.0,72.01,-27.1,1479.8,95.1,55.0,25.93,8.07,4853.7,4.15,358.789,285.21,73.579,-76.956,0,-91.8917,1
"3.5",253.98,10857.0,567.56,120.26,0.6,43.0,72.01,-26.75,1479.5,95.1,55.0,25.91,8.08,4852.6,4.2,357.91,285.162,72.748,-72.683,0,-84.8922,0
"3.6",253.87,10883.7,567.58,120.33,0.6,43.0,72.01,-27.51,1479.6,65.0,55.0,25.91,8.08,3979.3,4.16,246.033,195.144,50.889,-73.792,0,25.6348,0
"3.7",253.75,10827.5,567.57,120.47,0.6,43.0,72.01,-28.25,1478.9,65.0,55.0,25.88,8.08,3950.1,4.15,246.094,195.126,50.968,-75.018,0,23.6253,0
"3.8",253.66,10783.9,567.58,119.69,0.6,42.9,72.01,-28.96,1477.5,65.0,55.0,25.88,8.08,3957.2,4.25,244.947,195.087,49.86,-76.191,0,22.0267,0
"3.9",253.67,10840.2,567.55,119.85,0.6,42.8,72.01,-29.65,1479.3,65.0,55.0,25.95,8.08,3961.2,4.11,246.474,195.054,51.42,-77.128,0,19.0333,0
"4.0",254.94,10883.2,567.55,120.34,0.6,43.2,72.01,-29.27,1478.2,95.0,55.0,25.93,8.09,4851.0,4.23,357.275,285.039,72.236,-72.891,0,-85.9448,1
"4.1",256.29,10835.3,567.48,119.49,0.6,43.1,72.01,-28.87,1480.7,95.0,55.0,25.91,8.09,4861.1,4.14,358.765,285.051,73.714,-68.542,0,-82.1887,0
"4.2",256.21,10826.3,567.53,119.66,0.6,42.9,72.01,-29.56,1479.1,65.0,55.0,25.92,8.09,3938.9,4.19,245.497,195.015,50.482,-70.112,0,29.4765,0
"4.3",256.04,10812.9,567.62,120.09,0.6,42.6,72.01,-30.23,1478.4,65.0,55.0,25.93,8.09,3955.1,4.13,246.204,195.027,51.177,-71.567,0,26.9,0
"4.4",255.91,10811.9,567.48,120.69,0.6,42.5,72.01,-30.88,1479.4,65.0,55.0,25.95,8.09,3927.7,4.17,245.664,194.979,50.685,-72.693,0,26.1393,0
"4.5",255.69,10834.1,567.57,119.86,0.6,42.6,72.01,-31.51,1480.2,65.0,55.0,25.9,8.09,3961.6,4.17,245.735,195.009,50.726,-73.978,0,23.1032,0
"4.6",255.55,10839.5,567.42,119.4,0.6,43.2,72.01,-32.11,1478.4,65.0,55.0,25.93,8.1,3945.8,4.13,246.225,195.051,51.174,-74.939,0,20.4398,0
"4.7",255.55,10830.0,567.59,121.14,0.6,42.9,72.01,-32.7,1479.7,65.0,55.0,25.91,8.1,3952.9,4.12,246.294,195.009,51.285,-76.152,0,20.3145,0
"4.8",256.8,10786.8,567.49,119.78,0.6,42.9,72.01,-32.23,1480.7,95.0,55.0,25.94,8.1,4839.7,4.17,358.2,285.012,73.188,-71.612,0,-87.2537,1
"4.9",258.02,10724.6,567.42,119.33,0.6,42.6,72.01,-31.78,1479.5,95.0,55.0,25.95,8.1,4847.1,4.14,358.74,285.042,73.698,-67.343,0,-82.3111,0
"5.0",257.88,10824.2,567.53,119.39,0.6,42.8,72.01,-32.38,1478.9,65.0,55.0,25.98,8.11,3952.1,4.26,244.79,195.051,49.739,-68.964,0,29.9084,0
"5.1",257.68,10820.9,567.46,119.2,0.6,43.3,72.02,-32.96,1479.9,65.0,55.0,25.99,8.11,3949.4,4.13,246.21,195.036,51.174,-70.319,0,26.1571,0
"5.2",257.56,10835.6,567.46,118.88,0.6,43.4,72.02,-33.52,1478.0,65.0,55.0,25.96,8.11,3931.8,4.12,246.277,195.012,51.265,-71.717,0,23.6929,0
"5.3",257.42,10817.7,567.47,120.38,0.6,42.8,72.02,-34.06,1479.9,65.0,55.0,25.96,8.11,3948.9,4.16,245.816,194.994,50.822,-72.682,0,24.01,0
"5.4",257.36,10859.7,567.48,120.24,0.6,43.1,72.02,-34.58,1478.4,65.0,55.0,25.99,8.11,3944.4,4.13,246.19,195.024,51.166,-73.837,0,21.7578,0
"5.5",257.13,10806.9,567.42,120.07,0.6,42.7,72.02,-35.09,1480.0,65.0,55.0,25.96,8.11,3950.5,4.2,245.364,194.988,50.376,-75.0,0,20.5192,0
"5.6",258.4,10793.9,567.53,120.06,0.6,43.5,72.02,-34.61,1477.7,95.0,55.0,25.95,8.11,4853.1,4.19,357.872,285.0,72.872,-70.465,0,-86.2754,1
"5.7",259.67,10818.2,567.39,120.07,0.6,43.0,72.02,-34.19,1480.2,95.0,55.0,25.99,8.12,4855.6,4.19,357.912,285.03,72.882,-66.32,0,-80.4748,0
"5.8",259.4,10832.6,567.45,120.5,0.6,42.6,72.02,-34.71,1480.7,65.0,55.0,25.95,8.12,3935.4,4.21,245.343,195.072,50.271,-68.093,0,30.5291,0
"5.9",259.23,10804.2,567.38,119.44,0.6,43.3,72.02,-35.21,1479.4,65.0,55.0,25.97,8.12,3962.3,4.15,246.028,195.063,50.965,-69.366,0,26.8363,0
"6.0",258.99,10860.1,567.36,119.92,0.6,42.5,72.02,-35.7,1480.0,65.0,55.0,25.98,8.12,3959.5,4.22,245.261,195.075,50.186,-70.567,0,26.1577,0
"6.1",258.86,10839.5,567.45,119.49,0.6,42.9,72.02,-36.16,1480.1,65.0,55.0,25.97,8.12,3942.5,4.14,246.126,195.066,51.06,-71.586,0,23.2466,0
"6.2",258.64,10837.3,567.41,119.79,0.6,43.1,72.02,-36.62,1478.8,65.0,55.0,25.99,8.12,3940.9,4.26,244.812,195.078,49.734,-72.989,0,22.7837,0
"6.3",258.48,10767.5,567.5,119.03,0.6,43.1,72.02,-37.06,1477.6,65.0,55.0,25.97,8.12,3952.8,4.18,245.663,195.048,50.615,-73.947,0,19.6101,0
"6.4",259.62,10851.5,567.47,120.17,0.6,43.2,72.02,-36.53,1478.0,95.0,55.0,26.03,8.13,4836.9,4.13,358.878,285.027,73.851,-69.524,0,-86.9372,1
"6.5",260.8,10823.9,567.42,120.0,0.6,43.1,72.02,-36.07,1480.6,95.0,55.0,26.0,8.13,4857.2,4.17,358.247,285.036,73.211,-65.417,0,-80.7226,0
"6.6",260.56,10787.7,567.38,119.53,0.6,42.6,72.02,-36.53,1481.3,65.0,55.0,25.99,8.13,3951.2,4.13,246.204,195.03,51.174,-66.957,0,29.1713,0
"6.7",260.38,10826.8,567.36,120.28,0.6,43.0,72.02,-36.97,1480.0,65.0,55.0,25.98,8.13,3957.6,4.15,245.957,195.009,50.948,-68.255,0,28.254,0
"6.8",260.23,10816.9,567.36,120.55,0.6,42.9,72.02,-37.4,1480.0,65.0,55.0,26.0,8.13,3943.6,4.2,245.461,195.072,50.389,-69.81,0,26.8824,0
"6.9",260.06,10754.2,567.34,120.21,0.6,43.4,72.02,-37.81,1478.6,65.1,55.0,26.01,8.13,3969.2,4.17,245.936,195.165,50.771,-71.147,0,24.1495,0
"7.0",259.92,10777.1,567.31,119.12,0.6,42.6,72.02,-38.21,1480.0,65.1,55.0,26.03,8.13,3923.1,4.2,245.619,195.216,50.403,-72.027,0,21.9571,0
"7.1",261.13,10816.2,567.33,120.03,0.6,42.6,72.03,-37.73,1479.8,95.1,55.0,26.02,8.14,4851.9,4.23,357.491,285.213,72.278,-67.688,0,-83.5366,1
"7.2",262.35,10806.9,567.36,120.27,0.6,42.7,72.03,-37.28,1479.9,95.1,55.0,26.02,8.14,4841.4,4.16,358.559,285.168,73.391,-63.923,0,-78.9433,0
"7.3",262.19,10772.5,567.36,119.23,0.6,43.2,72.03,-37.7,1479.4,65.0,55.0,26.04,8.14,3942.8,4.08,246.901,195.132,51.769,-65.252,0,30.3277,0
"7.4",261.94,10795.1,567.32,120.18,0.6,43.0,72.03,-38.1,1478.8,65.0,55.0,26.02,8.14,3950.2,4.18,245.75,195.12,50.63,-66.982,0,30.0558,0
"7.5",261.66,10833.4,567.24,119.58,0.6,42.4,72.03,-38.49,1480.6,65.0,55.0,26.02,8.14,3949.1,4.1,246.689,195.144,51.545,-68.144,0,26.6836,0
"7.6",261.48,10794.9,567.31,120.04,0.6,43.2,72.03,-38.87,1477.7,65.0,55.0,26.02,8.15,3949.3,4.12,246.466,195.15,51.316,-69.678,0,25.2751,0
"7.7",261.3,10834.7,567.31,119.01,0.6,43.2,72.03,-39.23,1481.2,65.0,55.0,26.02,8.15,3946.2,4.12,246.437,195.129,51.308,-70.669,0,22.7407,0
"7.8",261.02,10812.4,567.31,119.26,0.6,43.4,72.03,-39.59,1479.8,65.0,55.0,26.01,8.15,3960.6,4.12,246.44,195.12,51.32,-71.737,0,21.2849,0
"7.9",262.23,10818.2,567.27,120.47,0.6,43.2,72.03,-39.1,1480.9,95.1,55.0,26.0,8.15,4853.7,4.2,357.919,285.168,72.751,-67.399,0,-83.5119,1
"8.0",263.35,10852.6,567.34,120.03,0.6,43.2,72.03,-38.66,1480.0,95.1,55.0,26.0,8.15,4843.6,4.2,357.901,285.162,72.739,-63.432,0,-78.3948,0
"8.1",263.08,10891.6,567.32,119.4,0.6,42.6,72.03,-39.03,1479.8,65.1,55.0,25.99,8.16,3948.1,4.17,245.956,195.198,50.758,-65.044,0,31.2253,0
"8.2",262.87,10774.0,567.25,119.83,0.6,43.5,72.03,-39.39,1480.0,65.1,55.0,26.05,8.16,3950.4,4.16,246.201,195.303,50.898,-66.706,0,29.1745,0
"8.3",262.68,10751.5,567.19,120.59,0.6,42.8,72.03,-39.74,1479.2,65.1,55.0,26.03,8.16,3959.4,4.13,246.566,195.315,51.251,-67.95,0,27.7862,0
"8.4",262.55,10795.4,567.22,119.96,0.6,42.7,72.03,-40.07,1480.6,65.1,55.0,26.05,8.16,3950.8,4.19,245.832,195.276,50.556,-69.229,0,26.1458,0
"8.5",262.31,10827.6,567.32,119.6,0.6,42.9,72.03,-40.4,1478.4,65.1,55.0,26.01,8.16,3961.5,4.13,246.486,195.249,51.237,-70.627,0,23.171,0
"8.6",262.11,10838.3,567.24,119.71,0.6,42.9,72.03,-40.71,1481.6,65.1,55.0,26.04,8.16,3945.4,4.12,246.57,195.237,51.333,-71.581,0,21.7206,0
"8.7",263.2,10781.6,567.16,120.22,0.6,43.2,72.03,-40.17,1480.6,95.0,55.0,26.04,8.16,4853.9,4.11,359.372,285.141,74.231,-67.355,0,-85.2675,1
"8.8",264.41,10798.3,567.24,119.97,0.6,43.2,72.03,-39.66,1477.8,95.0,55.0,26.04,8.17,4874.8,4.09,359.717,285.129,74.588,-62.984,0,-79.7809,0
"8.9",264.24,10840.1,567.18,118.83,0.6,43.5,72.04,-40.0,1479.4,65.0,55.0,26.03,8.17,3955.8,4.14,246.221,195.132,51.089,-64.698,0,30.9181,0
"9.0",264.02,10789.1,567.19,119.8,0.6,43.3,72.04,-40.33,1479.1,65.0,55.0,26.06,8.17,3945.7,4.11,246.559,195.135,51.424,-66.216,0,29.4846,0
"9.1",263.8,10794.3,567.34,120.54,0.6,43.1,72.04,-40.64,1478.5,65.1,55.0,26.05,8.17,3976.4,4.16,246.045,195.156,50.889,-67.874,0,28.545,0
"9.2",263.65,10830.2,567.23,119.75,0.6,42.5,72.04,-40.95,1480.3,65.1,55.0,26.02,8.17,3951.7,4.2,245.629,195.201,50.428,-69.278,0,26.3209,0
"9.3",263.45,10778.4,567.14,119.75,0.6,43.2,72.04,-41.25,1479.1,65.1,55.0,26.04,8.17,3949.5,4.08,246.957,195.171,51.786,-70.298,0,23.4668,0
"9.4",264.58,10836.8,567.24,120.21,0.6,43.6,72.04,-40.73,1479.6,95.1,55.0,26.09,8.17,4837.2,4.12,359.217,285.165,74.052,-65.885,0,-82.8389,1
"9.5",265.75,10771.7,567.22,120.45,0.6,42.9,72.04,-40.3,1480.5,95.1,55.0,26.05,8.18,4847.1,4.16,358.569,285.171,73.398,-62.211,0,-76.679,0
"9.6",265.52,10769.0,567.05,119.49,0.6,43.1,72.04,-40.62,1479.8,65.1,55.0,26.07,8.18,3959.9,4.13,246.414,195.192,51.222,-63.721,0,33.0269,0
